#	Isochrone	Z = 0.00100		Age = 	6.310e+07 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.80	1.0167	0.909	2.094	3.707	2.07	-0.218	0.196	0.793	0.921	 EHeb     
	9.80	1.0167	0.909	2.286	3.693	1.83	-0.649	0.301	0.867	0.977	 L-M      
	9.80	1.0167	0.909	2.224	3.697	1.91	-0.513	0.263	0.843	0.959	 L-m      
	9.80	1.0170	0.893	3.210	3.625	0.62	-2.509	1.219	1.353	1.361	 1TP      
	9.80	1.0171	0.628	3.847	3.574	-0.37	-3.590	1.729	1.540	1.798	 AGBt
#	Isochrone	Z = 0.00100		Age = 	7.080e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.85	0.9278	0.926	0.501	3.836	4.19	3.590	-0.172	0.347	0.479	 TO       
	9.85	0.9693	0.966	0.895	3.738	3.42	2.707	-0.026	0.650	0.808	 RGBb     
	9.85	0.9780	0.968	1.956	3.698	2.21	0.155	0.235	0.831	0.954	 L-M      
	9.85	0.9782	0.967	1.901	3.701	2.27	0.280	0.212	0.815	0.942	 L-m      
	9.85	0.9797	0.877	3.271	3.621	0.54	-2.619	1.292	1.378	1.392	 RGBt     
	9.85	0.9797	0.877	1.725	3.734	2.54	0.632	0.037	0.656	0.813	 BHeb     
	9.85	0.9801	0.877	1.753	3.731	2.50	0.570	0.052	0.670	0.826	 Te-m     
	9.85	0.9819	0.875	1.764	3.736	2.51	0.530	0.034	0.648	0.806	 Te-M     
	9.85	0.9840	0.872	2.083	3.707	2.07	-0.192	0.195	0.792	0.921	 EHeb     
	9.85	0.9840	0.872	2.282	3.693	1.81	-0.637	0.306	0.870	0.979	 L-M      
	9.85	0.9840	0.871	2.218	3.697	1.89	-0.497	0.266	0.844	0.960	 L-m      
	9.85	0.9843	0.855	3.208	3.624	0.60	-2.491	1.241	1.360	1.370	 1TP      
	9.85	0.9844	0.617	3.814	3.576	-0.34	-3.518	1.725	1.538	1.787	 AGBt
#	Isochrone	Z = 0.00100		Age = 	7.943e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.90	0.9014	0.899	0.458	3.829	4.19	3.703	-0.180	0.365	0.505	 TO       
	9.90	0.9399	0.936	0.873	3.737	3.43	2.764	-0.022	0.654	0.811	 RGBb     
	9.90	0.9478	0.938	1.934	3.698	2.21	0.211	0.235	0.832	0.955	 L-M      
	9.90	0.9479	0.937	1.880	3.701	2.28	0.334	0.213	0.815	0.943	 L-m      
	9.90	0.9493	0.842	3.273	3.620	0.51	-2.608	1.319	1.387	1.404	 RGBt     
	9.90	0.9493	0.842	1.717	3.735	2.53	0.649	0.035	0.653	0.810	 BHeb     
	9.90	0.9497	0.841	1.743	3.732	2.50	0.593	0.048	0.665	0.821	 Te-m     
	9.90	0.9512	0.839	1.751	3.737	2.51	0.560	0.029	0.642	0.800	 Te-M     
	9.90	0.9530	0.836	2.071	3.707	2.06	-0.164	0.193	0.790	0.919	 EHeb     
	9.90	0.9530	0.835	2.280	3.692	1.80	-0.631	0.312	0.874	0.982	 L-M      
	9.90	0.9531	0.835	2.214	3.697	1.88	-0.486	0.269	0.846	0.961	 L-m      
	9.90	0.9533	0.818	3.183	3.624	0.61	-2.437	1.231	1.357	1.366	 1TP      
	9.90	0.9533	0.605	3.780	3.577	-0.31	-3.446	1.720	1.537	1.776	 AGBt
#	Isochrone	Z = 0.00100		Age = 	8.913e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.95	0.8748	0.873	0.408	3.823	4.21	3.832	-0.185	0.379	0.522	 TO       
	9.95	0.9113	0.908	0.851	3.736	3.43	2.821	-0.018	0.659	0.815	 RGBb     
	9.95	0.9185	0.908	1.911	3.698	2.22	0.267	0.236	0.832	0.955	 L-M      
	9.95	0.9186	0.908	1.858	3.701	2.29	0.388	0.213	0.816	0.943	 L-m      
	9.95	0.9199	0.808	3.275	3.618	0.49	-2.597	1.346	1.396	1.417	 RGBt     
	9.95	0.9199	0.808	1.710	3.736	2.52	0.667	0.033	0.650	0.807	 BHeb     
	9.95	0.9202	0.807	1.732	3.733	2.49	0.615	0.044	0.660	0.816	 Te-m     
	9.95	0.9215	0.805	1.737	3.739	2.51	0.590	0.023	0.635	0.795	 Te-M     
	9.95	0.9230	0.801	2.059	3.708	2.06	-0.137	0.191	0.788	0.917	 EHeb     
	9.95	0.9231	0.801	2.279	3.692	1.78	-0.625	0.318	0.877	0.985	 L-M      
	9.95	0.9231	0.800	2.210	3.697	1.86	-0.476	0.272	0.847	0.962	 L-m      
	9.95	0.9233	0.783	3.159	3.625	0.62	-2.383	1.221	1.353	1.361	 1TP      
	9.95	0.9233	0.594	3.746	3.579	-0.27	-3.373	1.715	1.535	1.764	 AGBt
#	Isochrone	Z = 0.00100		Age = 	1.000e+10 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	10.00	0.8504	0.848	0.367	3.818	4.22	3.937	-0.189	0.392	0.539	 TO       
	10.00	0.8838	0.880	0.827	3.735	3.44	2.883	-0.015	0.662	0.818	 RGBb     
	10.00	0.8903	0.880	1.889	3.698	2.23	0.323	0.236	0.832	0.955	 L-M      
	10.00	0.8904	0.880	1.840	3.701	2.29	0.435	0.214	0.817	0.944	 L-m      
	10.00	0.8916	0.774	3.277	3.617	0.46	-2.586	1.371	1.405	1.430	 RGBt     
	10.00	0.8916	0.773	1.696	3.739	2.53	0.693	0.023	0.637	0.796	 BHeb     
	10.00	0.8918	0.773	1.718	3.736	2.50	0.645	0.033	0.647	0.805	 Te-m     
	10.00	0.8929	0.770	1.719	3.742	2.52	0.627	0.014	0.621	0.782	 Te-M     
	10.00	0.8942	0.766	2.051	3.708	2.05	-0.117	0.189	0.785	0.915	 EHeb     
	10.00	0.8942	0.766	2.270	3.692	1.77	-0.603	0.317	0.876	0.984	 L-M      
	10.00	0.8942	0.765	2.202	3.697	1.85	-0.456	0.271	0.846	0.961	 L-m      
	10.00	0.8944	0.748	3.135	3.626	0.63	-2.333	1.207	1.349	1.355	 1TP      
	10.00	0.8944	0.583	3.709	3.581	-0.24	-3.297	1.708	1.533	1.747	 AGBt
#	Isochrone	Z = 0.00100		Age = 	1.122e+10 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	10.05	0.8266	0.825	0.327	3.813	4.22	4.042	-0.192	0.405	0.555	 TO       
	10.05	0.8573	0.854	0.801	3.734	3.45	2.950	-0.012	0.665	0.820	 RGBb     
	10.05	0.8633	0.853	1.867	3.698	2.24	0.378	0.236	0.832	0.956	 L-M      
	10.05	0.8634	0.852	1.828	3.700	2.29	0.468	0.218	0.820	0.946	 L-m      
	10.05	0.8644	0.740	3.280	3.615	0.43	-2.575	1.393	1.414	1.442	 RGBt     
	10.05	0.8644	0.740	1.681	3.742	2.54	0.723	0.014	0.623	0.784	 BHeb     
	10.05	0.8646	0.739	1.702	3.740	2.51	0.677	0.020	0.631	0.791	 Te-m     
	10.05	0.8655	0.737	1.700	3.747	2.54	0.667	0.004	0.603	0.767	 Te-M     
	10.05	0.8667	0.732	2.044	3.709	2.04	-0.103	0.185	0.782	0.912	 EHeb     
	10.05	0.8667	0.732	2.257	3.693	1.76	-0.575	0.314	0.873	0.981	 L-M      
	10.05	0.8667	0.732	2.191	3.698	1.85	-0.431	0.268	0.843	0.959	 L-m      
	10.05	0.8669	0.714	3.112	3.627	0.63	-2.287	1.192	1.344	1.347	 1TP      
	10.05	0.8669	0.573	3.670	3.583	-0.19	-3.221	1.700	1.530	1.727	 AGBt
#	Isochrone	Z = 0.00100		Age = 	1.259e+10 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	10.10	0.8036	0.802	0.287	3.808	4.23	4.148	-0.190	0.420	0.573	 TO       
	10.10	0.8315	0.828	0.775	3.734	3.46	3.016	-0.009	0.669	0.822	 RGBb     
	10.10	0.8371	0.827	1.845	3.698	2.25	0.433	0.236	0.833	0.956	 L-M      
	10.10	0.8372	0.826	1.815	3.699	2.28	0.500	0.221	0.822	0.948	 L-m      
	10.10	0.8381	0.708	3.282	3.614	0.41	-2.565	1.416	1.422	1.454	 RGBt     
	10.10	0.8381	0.708	1.666	3.745	2.55	0.754	0.006	0.610	0.772	 BHeb     
	10.10	0.8383	0.707	1.686	3.743	2.52	0.710	0.012	0.618	0.780	 Te-m     
	10.10	0.8390	0.705	1.680	3.751	2.56	0.707	-0.007	0.586	0.752	 Te-M     
	10.10	0.8401	0.700	2.037	3.710	2.03	-0.088	0.182	0.779	0.910	 EHeb     
	10.10	0.8401	0.700	2.245	3.693	1.76	-0.547	0.310	0.870	0.979	 L-M      
	10.10	0.8401	0.700	2.180	3.698	1.84	-0.407	0.265	0.841	0.956	 L-m      
	10.10	0.8402	0.682	3.089	3.628	0.64	-2.240	1.177	1.338	1.340	 1TP      
	10.10	0.8403	0.562	3.631	3.586	-0.15	-3.144	1.692	1.527	1.708	 AGBt
#	Isochrone	Z = 0.00100		Age = 	1.413e+10 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	10.15	0.7760	0.774	0.202	3.802	4.28	4.365	-0.191	0.438	0.594	 TO       
	10.15	0.8066	0.803	0.749	3.733	3.47	3.083	-0.007	0.672	0.825	 RGBb     
	10.15	0.8117	0.801	1.824	3.698	2.25	0.488	0.235	0.833	0.956	 L-M      
	10.15	0.8118	0.801	1.803	3.699	2.28	0.533	0.224	0.825	0.951	 L-m      
	10.15	0.8126	0.677	3.284	3.613	0.38	-2.555	1.438	1.430	1.466	 RGBt     
	10.15	0.8126	0.676	1.644	3.756	2.59	0.789	-0.019	0.569	0.737	 BHeb     
	10.15	0.8128	0.675	1.664	3.752	2.56	0.747	-0.009	0.582	0.748	 Te-m     
	10.15	0.8134	0.673	1.656	3.763	2.61	0.746	-0.030	0.542	0.712	 Te-M     
	10.15	0.8145	0.669	2.021	3.712	2.04	-0.055	0.170	0.768	0.901	 EHeb     
	10.15	0.8145	0.669	2.246	3.694	1.74	-0.551	0.310	0.869	0.978	 L-M      
	10.15	0.8145	0.668	2.177	3.699	1.83	-0.404	0.259	0.836	0.953	 L-m      
	10.15	0.8146	0.649	3.073	3.629	0.64	-2.208	1.164	1.332	1.334	 1TP      
	10.15	0.8146	0.552	3.587	3.589	-0.10	-3.062	1.681	1.524	1.681	 AGBt
#	Isochrone	Z = 0.00100		Age = 	1.585e+10 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	10.20	0.7549	0.753	0.168	3.797	4.28	4.455	-0.188	0.452	0.611	 TO       
	10.20	0.7821	0.779	0.677	3.736	3.54	3.257	-0.021	0.659	0.815	 RGBb     
	10.20	0.7875	0.777	1.801	3.697	2.26	0.546	0.237	0.834	0.957	 L-M      
	10.20	0.7875	0.776	1.786	3.698	2.28	0.578	0.229	0.828	0.953	 L-m      
	10.20	0.7883	0.644	3.288	3.611	0.35	-2.544	1.465	1.440	1.480	 RGBt     
	10.20	0.7883	0.644	1.613	3.790	2.74	0.809	-0.060	0.446	0.613	 BHeb     
	10.20	0.7884	0.643	1.634	3.781	2.68	0.768	-0.050	0.474	0.643	 Te-m     
	10.20	0.7888	0.642	1.626	3.791	2.73	0.773	-0.060	0.442	0.608	 Te-M     
	10.20	0.7895	0.638	2.000	3.715	2.05	-0.015	0.151	0.752	0.888	 EHeb     
	10.20	0.7896	0.637	2.250	3.694	1.72	-0.565	0.309	0.867	0.976	 L-M      
	10.20	0.7896	0.637	2.176	3.701	1.82	-0.406	0.253	0.828	0.947	 L-m      
	10.20	0.7896	0.617	3.068	3.630	0.62	-2.198	1.162	1.331	1.332	 1TP      
	10.20	0.7897	0.541	3.538	3.593	-0.05	-2.973	1.668	1.519	1.649	 AGBt
#	Isochrone	Z = 0.00100		Age = 	1.778e+10 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	10.25	0.7443	0.742	0.247	3.793	4.18	4.259	-0.176	0.464	0.624	 TO       
	10.25	0.7582	0.755	0.588	3.740	3.63	3.470	-0.040	0.642	0.800	 RGBb     
	10.25	0.7643	0.753	1.778	3.697	2.27	0.607	0.241	0.837	0.960	 L-M      
	10.25	0.7643	0.752	1.766	3.698	2.29	0.633	0.233	0.832	0.956	 L-m      
	10.25	0.7650	0.609	3.292	3.609	0.31	-2.532	1.496	1.451	1.497	 RGBt     
	10.25	0.7650	0.609	1.544	3.927	3.33	0.942	0.080	0.045	0.084	 BHeb     
	10.25	0.7651	0.608	1.575	3.897	3.18	0.824	0.098	0.103	0.168	 Te-m     
	10.25	0.7653	0.608	1.572	3.902	3.20	0.832	0.101	0.090	0.152	 Te-M     
	10.25	0.7661	0.605	1.983	3.721	2.07	0.013	0.122	0.725	0.867	 EHeb     
	10.25	0.7661	0.604	2.232	3.697	1.72	-0.533	0.285	0.850	0.962	 L-M      
	10.25	0.7661	0.604	2.158	3.705	1.83	-0.374	0.230	0.807	0.930	 L-m      
	10.25	0.7662	0.583	3.121	3.626	0.53	-2.294	1.236	1.362	1.361	 1TP      
	10.25	0.7662	0.529	3.477	3.598	0.02	-2.866	1.647	1.511	1.605	 AGBt
